"Data","R.lowerCI","R.medio","R.upperCI","Consolidato"
2020-02-27,2.41760704123028,3.7732727384946,5.42585502709483,"Si"
2020-02-28,3.09255053270722,4.39225169195403,5.91638374259297,"Si"
2020-02-29,2.78178835821034,3.82849228915243,5.03975048907335,"Si"
2020-03-01,2.42117759465859,3.26207857573707,4.22638805586763,"Si"
2020-03-02,2.67918809854364,3.45016496847619,4.31715243960044,"Si"
2020-03-03,2.53411447984919,3.19099984010225,3.922444958649,"Si"
2020-03-04,2.49748777034977,3.07288312190207,3.70703340008323,"Si"
2020-03-05,2.10041429644534,2.57065852497919,3.08769347849633,"Si"
2020-03-06,1.91342982191804,2.3196555985261,2.76440205200101,"Si"
2020-03-07,2.07105697863497,2.45729422507504,2.87606658063435,"Si"
2020-03-08,2.20389424016293,2.56833598985779,2.96025363597262,"Si"
2020-03-09,2.19958685908651,2.53201436390417,2.88749354598338,"Si"
2020-03-10,2.21806560152833,2.52291367670648,2.84710497871401,"Si"
2020-03-11,2.24088823661991,2.52083308282384,2.81701622733477,"Si"
2020-03-12,2.17389583838467,2.42602894903155,2.69179606376816,"Si"
2020-03-13,2.07815524694296,2.30433668546601,2.54203340012218,"Si"
2020-03-14,1.96419445901904,2.16697890106443,2.37958203734902,"Si"
2020-03-15,1.74598533988107,1.92351895983421,2.10952496004254,"Si"
2020-03-16,1.61947413892547,1.7797904095653,1.94756449152728,"Si"
2020-03-17,1.52010954614974,1.66697029218864,1.82050603032857,"Si"
2020-03-18,1.3858536631223,1.51944144661369,1.65908786349828,"Si"
2020-03-19,1.39055182638958,1.51891992521315,1.65287423173923,"Si"
2020-03-20,1.35591093184567,1.47795445266058,1.60518190827723,"Si"
2020-03-21,1.31700853005418,1.43316465377553,1.55415946567272,"Si"
2020-03-22,1.25696594858867,1.36689099958441,1.48135812573864,"Si"
2020-03-23,1.24269907358432,1.34892295798897,1.45944089908115,"Si"
2020-03-24,1.19646729404819,1.29801594514738,1.4036417867638,"Si"
2020-03-25,1.13255814886423,1.22910889950975,1.32955267374952,"Si"
2020-03-26,1.02114357242857,1.1111199292911,1.20484100424536,"Si"
2020-03-27,0.931208611093239,1.01603615931313,1.10450844428323,"Si"
2020-03-28,0.846781716034867,0.927146908267455,1.01110318724215,"Si"
2020-03-29,0.826625384752794,0.905949991031482,0.988856828217214,"Si"
2020-03-30,0.747468633163091,0.823188585614636,0.902509258233012,"Si"
2020-03-31,0.672725994795461,0.74522405103586,0.82137863346197,"Si"
2020-04-01,0.632466755907351,0.703781574209412,0.778851060932914,"Si"
2020-04-02,0.602784504211941,0.673731796495219,0.748569253525924,"Si"
2020-04-03,0.556205072375961,0.625948858917452,0.699752392997925,"Si"
2020-04-04,0.500180150056788,0.568170696459663,0.6404310110133,"Si"
2020-04-05,0.465797927058585,0.533530323479667,0.605793407108715,"Si"
2020-04-06,0.428960569020689,0.496351859421157,0.568587959794954,"Si"
2020-04-07,0.454487487902286,0.526512194374857,0.603756790867111,"Si"
2020-04-08,0.454770176776618,0.529735267052706,0.610335607222556,"Si"
2020-04-09,0.432124438826198,0.508290787617991,0.590548396391707,"Si"
